,paper id,doi,title,year,forum,forum id
188,conf/icse/Shrestha20,10.1145/3377812.3382163,Automatic generation of simulink models to find bugs in a cyber-physical system tool chain using deep learning.,2020,ICSE,conf/icse
189,conf/icse/SundelinGW20,10.1145/3387906.3388629,The hidden cost of backward compatibility - when deprecation turns into technical debt - an experience report.,2020,TechDebt@ICSE,conf/icse
190,conf/icse/TanL20,10.1145/3377811.3380349,Collaborative bug finding for Android apps.,2020,ICSE,conf/icse
191,conf/icse/TaoMLXZ20,10.1145/3377811.3380423,TRADER - trace divergence analysis and embedding regulation for debugging recurrent neural networks.,2020,ICSE,conf/icse
192,conf/icse/TianYFL20,10.1145/3377812.3382138,FuRong - fusing report of automated Android testing on multi-devices.,2020,ICSE,conf/icse
193,conf/icse/Wen0C20,10.1145/3377816.3381743,Boosting automated program repair with bug-inducing commits.,2020,ICSE,conf/icse
194,conf/icse/WoodEM20,10.1145/3387940.3391487,Dialogue Act Classification for Virtual Agents for Software Engineers during Debugging.,2020,ICSE,conf/icse
195,conf/icse/WuOZZ0Z20,10.1145/3377811.3380358,Simulee - detecting CUDA synchronization bugs via memory-access modeling.,2020,ICSE,conf/icse
196,conf/icse/AljedaaniNAG19,10.1109/MOBILESOFT.2019.00021,A comparison of bugs across the iOS and Android platforms of two open source cross platform browser apps.,2019,MOBILESoft@ICSE,conf/icse
197,conf/icse/AmarR19,10.1109/ICSE.2019.00031,Mining historical test logs to predict bugs and localize faults in the test logs.,2019,ICSE,conf/icse
198,conf/icse/BachPHA19,10.1109/ICSE-COMPANION.2019.00093,Dynamic unit test extraction via time travel debugging for test cost reduction.,2019,ICSE,conf/icse
199,conf/icse/Barbon0SY19,10.1109/ICSE-COMPANION.2019.00050,Visual debugging of behavioural models.,2019,ICSE,conf/icse
200,conf/icse/BentonGZ19,10.1109/ICSE-COMPANION.2019.00035,Defexts - a curated dataset of reproducible real-world bugs for modern JVM languages.,2019,ICSE,conf/icse
201,conf/icse/BeszedesHPG19,10.1109/ICSE-COMPANION.2019.00122,Leveraging contextual information from function call chains to improve fault localization.,2019,ICSE,conf/icse
202,conf/icse/BuhseWZMG19,10.1109/ICSE-COMPANION.2019.00027,VeDebug - regression debugging tool for Java.,2019,ICSE,conf/icse
203,conf/icse/CaraturanG19,10.1109/SESOS/WDES.2019.00010,Major challenges of systems-of-systems with cloud and DevOps - a financial experience report.,2019,SESoS-WDES@ICSE,conf/icse
204,conf/icse/CatolinoNF19,10.1109/MOBILESOFT.2019.00023,Cross-project just-in-time bug prediction for mobile apps - an empirical assessment.,2019,MOBILESoft@ICSE,conf/icse
205,conf/icse/Chen19,10.1109/ICSE-COMPANION.2019.00055,An empirical study on leveraging logs for debugging production failures.,2019,ICSE,conf/icse
206,conf/icse/DmeiriTWBLDVR19,10.1109/ICSE.2019.00048,BugSwarm - mining and continuously growing a dataset of reproducible failures and fixes.,2019,ICSE,conf/icse
207,conf/icse/GadelhaSC0N19,10.1109/ICSE-COMPANION.2019.00026,SMT-based refutation of spurious bug reports in the clang static analyzer.,2019,ICSE,conf/icse
208,conf/icse/GambiHF19,10.1109/ICSE-COMPANION.2019.00119,Automatically reconstructing car crashes from police reports for testing self-driving cars.,2019,ICSE,conf/icse
209,conf/icse/HaoFJL019,10.1109/ICSE.2019.00096,CTRAS - crowdsourced test report aggregation and summarization.,2019,ICSE,conf/icse
210,conf/icse/Harty19,10.1109/MOBILESOFT.2019.00019,Google play console - insightful development using Android vitals and pre-launch reports.,2019,MOBILESoft@ICSE,conf/icse
211,conf/icse/HeCHWPY19,10.1109/ICSE.2019.00029,A system identification based Oracle for control-CPS software fault localization.,2019,ICSE,conf/icse
212,conf/icse/HuynhGF19,10.1109/ICSE-COMPANION.2019.00031,AC3R - automatically reconstructing car crashes from police reports.,2019,ICSE,conf/icse
213,conf/icse/JhaLL19,10.1109/MOBILESOFT.2019.00024,Characterizing Android-specific crash bugs.,2019,MOBILESoft@ICSE,conf/icse
214,conf/icse/JuniorRGSG19,10.1109/SERP4IOT.2019.00010,Towards a multilayer strategy against attacks on IoT environments.,2019,SERP4IoT@ICSE,conf/icse
215,conf/icse/Karus19,10.1109/ICSE-SEET.2019.00023,Experience report on a move to techniques-oriented student project grading.,2019,ICSE,conf/icse
216,conf/icse/Monperrus19,10.1109/BOTSE.2019.00010,Explainable software bot contributions - case study of automated bug fixes.,2019,BotSE@ICSE,conf/icse
217,conf/icse/Mordahl19,10.1109/ICSE-COMPANION.2019.00064,Toward detection and characterization of variability bugs in configurable C software - an empirical study.,2019,ICSE,conf/icse
218,conf/icse/MukhiyaRPL19,10.1109/SEH.2019.00008,An architectural design for self-reporting e-health systems.,2019,SEH@ICSE,conf/icse
219,conf/icse/NajafiSR19,10.1109/ICSE-SEIP.2019.00031,Improving test effectiveness using test executions history - an industrial experience report.,2019,ICSE,conf/icse
220,conf/icse/Nguyen19,10.1109/ICSE-COMPANION.2019.00065,Configuration-dependent fault localization.,2019,ICSE,conf/icse
221,conf/icse/PhamLQT19,10.1109/ICSE.2019.00107,CRADLE - cross-backend validation to detect and localize bugs in deep learning libraries.,2019,ICSE,conf/icse
222,conf/icse/Singleton19,10.1109/MOBILESOFT.2019.00028,Automated tool support for repairing security bugs in Android mobile applications.,2019,MOBILESoft@ICSE,conf/icse
223,conf/icse/SingletonZSS19,10.1109/MOBILESOFT.2019.00014,FireBugs - finding and repairing bugs with security patterns.,2019,MOBILESoft@ICSE,conf/icse
224,conf/icse/SouzaHVJ19,10.1109/CHASE.2019.00039,What makes research software sustainable? - an interview study with research software engineers.,2019,CHASE@ICSE,conf/icse
225,conf/icse/SunHKSHA19,10.1109/ICSE-COMPANION.2019.00051,DeepConcolic - testing and debugging deep neural networks.,2019,ICSE,conf/icse
226,conf/icse/VassalloPGP19,10.1109/ICSE.2019.00028,Automated reporting of anti-patterns and decay in continuous integration.,2019,ICSE,conf/icse
227,conf/icse/Xu19,10.1109/ICSE-COMPANION.2019.00066,Improving automated program repair with retrospective fault localization.,2019,ICSE,conf/icse
228,conf/icse/YangZSS00X19,10.1109/ICSE.2019.00061,Hunting for bugs in code coverage tools via randomized differential testing.,2019,ICSE,conf/icse
229,conf/icse/ZhaoYSLZZH19,10.1109/ICSE.2019.00030,ReCDroid - automatically reproducing Android application crashes from bug reports.,2019,ICSE,conf/icse
230,conf/icse/Arcuri18a,10.1145/3180155.3182555,Journal first presentation of an experience report on applying software testing academic results in industry - we need usable automated test generation.,2018,ICSE,conf/icse
231,conf/icse/BagherzadehHSD18,10.1145/3183440.3183473,MDebugger - a model-level debugger for UML-RT.,2018,ICSE,conf/icse
232,conf/icse/BankenMG18,10.1145/3180155.3180156,Debugging data flows in reactive programs.,2018,ICSE,conf/icse
233,conf/icse/BehrooziLMFP18,10.1145/3183399.3183415,Dazed - measuring the cognitive load of solving technical interview problems at the whiteboard.,2018,ICSE,conf/icse
234,conf/icse/BellerSSZ18,10.1145/3180155.3180175,On the dichotomy of debugging behavior among programmers.,2018,ICSE,conf/icse
235,conf/icse/BudhirajaDRS18,10.1145/3183440.3195092,DWEN - deep word embedding network for duplicate bug report detection in software repositories.,2018,ICSE,conf/icse
236,conf/icse/BudhirajaRS18,10.1145/3183440.3195078,LWE - LDA refined word embeddings for duplicate bug report detection.,2018,ICSE,conf/icse
237,conf/icse/ChoetkiertikulD18,10.1145/3183440.3194952,Predicting components for issue reports using deep learning with information retrieval.,2018,ICSE,conf/icse
238,conf/icse/Chowdhury18a,10.1145/3183440.3190330,Automatically finding bugs in commercial cyber-physical system development tool chains.,2018,ICSE,conf/icse
239,conf/icse/ChowdhuryMMGJC18,10.1145/3180155.3180231,Automatically finding bugs in a commercial cyber-physical system development tool chain with SLforge.,2018,ICSE,conf/icse
240,conf/icse/ComanSS18,10.1145/3183440.3195069,An initial characterization of bug-injecting development sessions.,2018,ICSE,conf/icse
241,conf/icse/DoKH0B18,10.1145/3183440.3183470,VISUFLOW - a debugging environment for static analyses.,2018,ICSE,conf/icse
242,conf/icse/DupontMKT18,10.1145/3193954.3193962,Building domain-specific modelling environments with papyrus - an experience report.,2018,MiSE@ICSE,conf/icse
243,conf/icse/FerreiraFCUBGCS18,10.1145/3183440.3195030,The buggy side of code refactoring - understanding the relationship between refactorings and bugs.,2018,ICSE,conf/icse
244,conf/icse/GaoW18,10.1145/3180155.3182552,MSeer - an advanced technique for locating multiple bugs in parallel.,2018,ICSE,conf/icse
245,conf/icse/Gulzar18,10.1145/3183440.3190334,Interactive and automated debugging for big data analytics.,2018,ICSE,conf/icse
246,conf/icse/HabayebMMB18,10.1145/3180155.3182522,On the use of hidden Markov model to predict the time to fix bugs.,2018,ICSE,conf/icse
247,conf/icse/HallNK18,10.1145/3197231.3197257,Detecting no-sleep energy bugs using reference counted variables.,2018,MOBILESoft@ICSE,conf/icse
248,conf/icse/KimKL18,10.1145/3183440.3194956,A novel variable-centric fault localization technique.,2018,ICSE,conf/icse
249,conf/icse/KimL18,10.1145/3183440.3194954,Are information retrieval-based bug localization techniques trustworthy?,2018,ICSE,conf/icse
250,conf/icse/KochharSCSN18,10.1145/3183440.3195071,Understanding the role of reporting in work item tracking systems for software development - an industrial case study.,2018,ICSE,conf/icse
251,conf/icse/KrishnaARSM18,10.1145/3183519.3183548,"What is the connection between issues, bugs, and enhancements? - lessons learned from 800+ software projects.",2018,ICSE,conf/icse
252,conf/icse/KuutilaMCE18,10.1145/3194932.3194942,Daily questionnaire to assess self-reported well-being during a software development project.,2018,SEmotion@ICSE,conf/icse
253,conf/icse/LiCHNF18,10.1145/3183519.3183544,Adopting autonomic computing capabilities in existing large-scale systems - an industrial experience report.,2018,ICSE,conf/icse
254,conf/icse/LiZdO18,10.1145/3180155.3180242,Enlightened debugging.,2018,ICSE,conf/icse
255,conf/icse/LiuLCCCR18,10.1145/3183440.3183495,ReGuard - finding reentrancy bugs in smart contracts.,2018,ICSE,conf/icse
256,conf/icse/Maayan18,10.1145/3194095.3194102,The quality of junit tests - an empirical study report.,2018,SQUADE@ICSE,conf/icse
257,conf/icse/Martinez18,10.1145/3183377.3183397,Use of JiTT in a graduate software testing course - an experience report.,2018,ICSE,conf/icse
258,conf/icse/MoranLBJP18,10.1145/3180155.3180246,Automated reporting of GUI design violations for mobile apps.,2018,ICSE,conf/icse
259,conf/icse/MotwaniSJB18,10.1145/3180155.3182533,Do automated program repair techniques repair hard and important bugs?,2018,ICSE,conf/icse
260,conf/icse/NamWXT18,10.1145/3183440.3194987,Designing bug detection rules for fewer false alarms.,2018,ICSE,conf/icse
261,conf/icse/NayrollesH18,10.1145/3194095.3194101,Towards a classification of bugs to facilitate software maintainability tasks.,2018,SQUADE@ICSE,conf/icse
262,conf/icse/NucciPL18,,Evaluating the Adaptive Selection of Classifiers for Cross-Project Bug Prediction.,2018,RAISE@ICSE,conf/icse
263,conf/icse/PascarellaGPNMB18,10.1145/3197231.3197251,Self-reported activities of Android developers.,2018,MOBILESoft@ICSE,conf/icse
264,conf/icse/PerezA18,10.1145/3183440.3195015,A qualitative reasoning approach to spectrum-based fault localization.,2018,ICSE,conf/icse
265,conf/icse/PonsardD18,10.1145/3183519.3183553,Helping SMEs to better develop software - experience report and challenges ahead.,2018,ICSE,conf/icse
266,conf/icse/RahmanR18,10.1145/3183440.3195003,Improving bug localization with report quality dynamics and query reformulation.,2018,ICSE,conf/icse
267,conf/icse/SuJ18,10.1145/3183440.3195100,Leveraging product relationships to generate candidate bugs for duplicate bug prediction.,2018,ICSE,conf/icse
268,conf/icse/Tantithamthavorn18,10.1145/3183519.3183547,An experience report on defect modelling in practice - pitfalls and challenges.,2018,ICSE,conf/icse
269,conf/icse/TimperleySG18,10.1145/3183440.3195050,BugZoo - a platform for studying software bugs.,2018,ICSE,conf/icse
270,conf/icse/TorchianoB18,10.1145/3194779.3194786,Integrating software engineering key practices into an OOP massive in-classroom course - an experience report.,2018,SEEM@ICSE,conf/icse
271,conf/icse/VendomeGPBVP18,10.1145/3180155.3180221,To distribute or not to distribute? - why licensing bugs matter.,2018,ICSE,conf/icse
272,conf/icse/Wallace18a,10.1145/3195546.3195550,Watching the Detectives - An Initial Report on an Industrial Experiment to Collaborate with the Empirical Software Engineering Research Community.,2018,SER&amp;IP@ICSE,conf/icse
273,conf/icse/WuWCZ18,10.1145/3180155.3182516,ChangeLocator - locate crash-inducing changes based on crash reports.,2018,ICSE,conf/icse
274,conf/icse/XuMZZX18,10.1145/3180155.3180237,Debugging with intelligence via probabilistic inference.,2018,ICSE,conf/icse
275,conf/icse/YangSLYC18,10.1145/3180155.3180194,How not to structure your database-backed web applications - a study of performance bugs in the wild.,2018,ICSE,conf/icse
276,conf/icse/Zimmerer18,10.1145/3183440.3183465,Strategy for continuous testing in iDevOps.,2018,ICSE,conf/icse
277,conf/icse/BeroualGH17,10.1109/SBST.2017.8,Searching for Behavioural Bugs with Stateful Test Oracles in Web Crawlers.,2017,SBST@ICSE,conf/icse
278,conf/icse/BohmeS0UZ17,10.1109/ICSE-C.2017.94,How developers debug software the DbgBench dataset - poster.,2017,ICSE,conf/icse
279,conf/icse/Catolino17,10.1109/MOBILESOFT.2017.58,Just-In-Time Bug Prediction in Mobile Applications - The Domain Matters!,2017,MOBILESoft@ICSE,conf/icse
280,conf/icse/Chaparro17,10.1109/ICSE-C.2017.27,"Improving bug reporting, duplicate detection, and localization.",2017,ICSE,conf/icse
281,conf/icse/ChenSSJHNF17,10.1109/ICSE-SEIP.2017.26,Analytics-Driven Load Testing - An Industrial Experience Report on Load Testing of Large-Scale Systems.,2017,ICSE-SEIP,conf/icse
282,conf/icse/FordBRP17,10.1109/CHASE.2017.8,The Tech-Talk Balance - What Technical Interviewers Expect from Technical Candidates.,2017,CHASE@ICSE,conf/icse
283,conf/icse/GaoBB17,10.1109/ICSE.2017.75,To type or not to type - quantifying detectable bugs in JavaScript.,2017,ICSE,conf/icse
284,conf/icse/Goyal17,10.1109/ICSE-C.2017.41,Effective bug triage for non reproducible bugs.,2017,ICSE,conf/icse
285,conf/icse/GuzmanIG17a,10.1109/CSI-SE.2017.4,Prioritizing User Feedback from Twitter - A Survey Report.,2017,CSI-SE@ICSE,conf/icse
286,conf/icse/HodovanKG17,10.1109/AST.2017.4,Tree Preprocessing and Test Outcome Caching for Efficient Hierarchical Delta Debugging.,2017,AST@ICSE,conf/icse
287,conf/icse/KinaiMBKSDW17,10.1109/ICSE-SEIS.2017.7,Deploying Large Scale School Census Hub - An Experience Report.,2017,ICSE-SEIS,conf/icse
288,conf/icse/LinSXLD17,10.1109/ICSE.2017.43,Feedback-based debugging.,2017,ICSE,conf/icse
289,conf/icse/MaCZZX17,10.1109/ICSE.2017.42,How do developers fix cross-project correlated bugs? - a case study on the GitHub scientific python ecosystem.,2017,ICSE,conf/icse
290,conf/icse/MoranBBOPP17,10.1109/MOBILESOFT.2017.36,On-Device Bug Reporting for Android Applications.,2017,MOBILESoft@ICSE,conf/icse
291,conf/icse/MostafaRW17,10.1109/ICSE-C.2017.101,A study on behavioral backward incompatibility bugs in Java software libraries - poster.,2017,ICSE,conf/icse
292,conf/icse/PearsonCJFAEPK17,10.1109/ICSE.2017.62,Evaluating and improving fault localization.,2017,ICSE,conf/icse
293,conf/icse/PerezAD17,10.1109/ICSE.2017.66,A test-suite diagnosability metric for spectrum-based fault localization approaches.,2017,ICSE,conf/icse
294,conf/icse/Rodriguez-Perez17,10.1109/WETSOM.2017.6,How Much Time Did It Take to Notify a Bug? Two Case Studies - ElasticSearch and Nova.,2017,WETSoM@ICSE,conf/icse
295,conf/icse/Soremekun17,10.1109/ICSE-C.2017.34,Debugging with probabilistic event structures.,2017,ICSE,conf/icse
296,conf/icse/WangCWW17,10.1109/ICSE-SEIP.2017.8,Domain Adaptation for Test Report Classification in Crowdsourced Testing.,2017,ICSE-SEIP,conf/icse
297,conf/icse/WangSWDL17,10.1109/ICSE-C.2017.102,Construct bug knowledge graph for bug resolution - poster.,2017,ICSE,conf/icse
298,conf/icse/Badashian25,10.1145/2889160.2889268,Realistic bug triaging.,2016,ICSE,conf/icse
299,conf/icse/BanerjeeGR16,10.1145/2897073.2897085,Debugging energy-efficiency related field failures in mobile apps.,2016,MOBILESoft,conf/icse
300,conf/icse/Chen16,10.1145/2897073.2897130,Helping mobile software code reviewers - a study of bug repair and refactoring patterns.,2016,MOBILESoft,conf/icse
301,conf/icse/ChenSHNF16,10.1145/2889160.2889228,Detecting problems in the database access code of large scale systems - an industrial experience report.,2016,ICSE,conf/icse
302,conf/icse/ChengKPYL16,10.1145/2889160.2889167,Toward arbitrary mapping for debugging visualizations.,2016,ICSE,conf/icse
303,conf/icse/DeitzB16,10.1145/2896958.2896964,From video games to debugging code.,2016,GAS@ICSE,conf/icse
304,conf/icse/GulzarIYTCMK16,10.1145/2884781.2884813,BigDebug - debugging primitives for interactive big data processing in spark.,2016,ICSE,conf/icse
305,conf/icse/Huang16a,10.1145/2889160.2891042,Maximally stateless model checking for concurrent bugs under relaxed memory models.,2016,ICSE,conf/icse
306,conf/icse/HughesNSA16,10.1145/2896921.2896928,Find more bugs with QuickCheck!,2016,AST@ICSE,conf/icse
307,conf/icse/KatisGW16,10.1145/2897667.2897675,Towards synthesis from assume-guarantee contracts involving infinite theories - a preliminary report.,2016,FormaliSE@ICSE,conf/icse
308,conf/icse/LeM25,10.1145/2889160.2889260,Architectural-based speculative analysis to predict bugs in a software system.,2016,ICSE,conf/icse
