,paper id,doi,title,year,forum,forum id,mendeley keywords,publication ids,mendeley id
66,conf/kbse/SouzaC13,10.1109/ASE.2013.6693124,Adding context to fault localization with integration coverage.,2013,ASE,conf/kbse,"('Coverage-based debugging', 'Fault localization', 'Integration coverage')","(('pui', '372305703'), ('scopus', '2-s2.0-84893579966'), ('isbn', '9781479902156'), ('doi', '10.1109/ASE.2013.6693124'), ('sgr', '84893579966'))",00e1a355-da0e-3bcd-a198-79ef8ef46f8b
67,conf/kbse/BissyandeRLM12,10.1145/2351676.2351686,Diagnosys - automatic generation of a debugging interface to the Linux kernel.,2012,ASE,conf/kbse,"('Debugging', 'Device drivers', 'Diagnosys', 'Linux', 'Wrappers')","(('isbn', '9781450312042'), ('sgr', '84866954181'), ('doi', '10.1145/2351676.2351686'), ('pui', '365748876'), ('scopus', '2-s2.0-84866954181'))",4e76a1ed-8504-340a-84d4-1819b80f952e
68,conf/kbse/CamposRPA12,10.1145/2351676.2351752,GZoltar - an eclipse plug-in for testing and debugging.,2012,ASE,conf/kbse,"('Automatic debugging', 'Automatic testing', 'Eclipse plug-in', 'Gzoltar', 'Rzoltar')","(('pui', '365748930'), ('scopus', '2-s2.0-84866887355'), ('isbn', '9781450312042'), ('doi', '10.1145/2351676.2351752'), ('sgr', '84866887355'))",e49ad396-de33-306c-991a-39cc4585c6c3
69,conf/kbse/GongLJZ12,10.1145/2351676.2351682,Diversity maximization speedup for fault localization.,2012,ASE,conf/kbse,"('Fault localization', 'Test case prioritization')","(('sgr', '84866908869'), ('isbn', '9781450312042'), ('doi', '10.1145/2351676.2351682'), ('pui', '365748873'), ('scopus', '2-s2.0-84866908869'))",5448bd09-31f6-3bcb-b4a9-e71badc2d631
70,conf/kbse/GopinathZK12,10.1145/2351676.2351683,Improving the effectiveness of spectra-based fault localization using specifications.,2012,ASE,conf/kbse,"('Alloy', 'Automated debugging', 'Fault localization', 'KODKOD', 'Minimal unsat cores', 'Tarantula')","(('isbn', '9781450312042'), ('sgr', '84866916142'), ('doi', '10.1145/2351676.2351683'), ('pui', '365748874'), ('scopus', '2-s2.0-84866916142'))",9a5fb0d1-b9d0-303f-b393-5a6cddbeb2ee
71,conf/kbse/NguyenNNLS12,10.1145/2351676.2351687,Duplicate bug report detection with a combination of information retrieval and topic modeling.,2012,ASE,conf/kbse,"('Duplicate bug reports', 'Information retrieval', 'Topic model')","(('isbn', '9781450312042'), ('sgr', '84866943985'), ('doi', '10.1145/2351676.2351687'), ('pui', '365748877'), ('scopus', '2-s2.0-84866943985'))",185b6c48-2195-3af5-8dd1-640a0d35d832
72,conf/kbse/ThungLLJRD12,10.1145/2351676.2351685,To what extent could we detect field defects? an empirical study of false negatives in static bug finding tools.,2012,ASE,conf/kbse,"('False negatives', 'Field defects', 'Static bug-finding tools')","(('isbn', '9781450312042'), ('sgr', '84866932261'), ('doi', '10.1145/2351676.2351685'), ('pui', '365748875'), ('scopus', '2-s2.0-84866932261'))",ed77a6b7-947c-31de-a8a2-18389d29717b
73,conf/kbse/YuLCZ12,10.1145/2351676.2351681,Practical isolation of failure-inducing changes for debugging regression faults.,2012,ASE,conf/kbse,"('Automated debugging', 'Coverage analysis', 'Delta debugging', 'Field failure', 'Regression fault')","(('pui', '365748872'), ('scopus', '2-s2.0-84866887625'), ('isbn', '9781450312042'), ('doi', '10.1145/2351676.2351681'), ('sgr', '84866887625'))",34b4001c-0e97-3d9e-b051-5bd6e9701d43
74,conf/kbse/Bandyopadhyay11,10.1109/ASE.2011.6100150,Improving spectrum-based fault localization using proximity-based weighting of test cases.,2011,ASE,conf/kbse,"('fault localization', 'proximity of test cases', 'weighting test cases')","(('isbn', '9781457716393'), ('sgr', '84855454859'), ('doi', '10.1109/ASE.2011.6100150'), ('pui', '364040730'), ('scopus', '2-s2.0-84855454859'))",ae1320fc-1fb2-3064-8950-ad514da3c5d7
75,conf/kbse/BandyopadhyayG11,10.1109/ASE.2011.6100088,Proximity based weighting of test cases to improve spectrum based fault localization.,2011,ASE,conf/kbse,"('fault localization', 'proximity of test cases', 'weighting test cases')","(('pui', '364040668'), ('scopus', '2-s2.0-84855417957'), ('isbn', '9781457716393'), ('doi', '10.1109/ASE.2011.6100088'), ('sgr', '84855417957'))",6a38aa4d-d137-32cb-863d-3694ca00f3e8
76,conf/kbse/Gonzalez-SanchezAGG11,10.1109/ASE.2011.6100153,Prioritizing tests for fault localization through ambiguity group reduction.,2011,ASE,conf/kbse,(),"(('sgr', '84855439540'), ('isbn', '9781457716393'), ('doi', '10.1109/ASE.2011.6100153'), ('pui', '364040733'), ('scopus', '2-s2.0-84855439540'))",8f3c02cb-0ae1-3c06-9fac-5f37f3307598
77,conf/kbse/GoreRK11,10.1109/ASE.2011.6100107,Statistical debugging with elastic predicates.,2011,ASE,conf/kbse,"('automated debugging', 'fault localization')","(('sgr', '84855417965'), ('isbn', '9781457716393'), ('doi', '10.1109/ASE.2011.6100107'), ('pui', '364040687'), ('scopus', '2-s2.0-84855417965'))",f2335043-42f1-33ef-be60-563df0352d68
78,conf/kbse/InsaS11,10.1109/ASE.2011.6100055,An optimal strategy for algorithmic debugging.,2011,ASE,conf/kbse,"('Algorithmic Debugging', 'Divide and Query')","(('isbn', '9781457716393'), ('sgr', '84855431724'), ('doi', '10.1109/ASE.2011.6100055'), ('pui', '364040636'), ('scopus', '2-s2.0-84855431724'))",8af7c084-2121-3045-bc8b-02d8977ce494
79,conf/kbse/NguyenNANN11,10.1109/ASE.2011.6100062,A topic-based approach for narrowing the search space of buggy files from a bug report.,2011,ASE,conf/kbse,"('Defect Localization', 'Topic Modeling')","(('isbn', '9781457716393'), ('sgr', '84855424540'), ('doi', '10.1109/ASE.2011.6100062'), ('pui', '364040643'), ('scopus', '2-s2.0-84855424540'))",477f92a7-33f3-3ddd-8f11-a0f927f2e25e
80,conf/kbse/SunLKJ11,10.1109/ASE.2011.6100061,Towards more accurate retrieval of duplicate bug reports.,2011,ASE,conf/kbse,(),"(('sgr', '84855424476'), ('isbn', '9781457716393'), ('doi', '10.1109/ASE.2011.6100061'), ('pui', '364040642'), ('scopus', '2-s2.0-84855424476'))",766128e7-8af2-3695-8482-28adc34196d4
81,conf/kbse/WangLJLL11,10.1109/ASE.2011.6100124,Search-based fault localization.,2011,ASE,conf/kbse,(),"(('sgr', '84855441280'), ('isbn', '9781457716393'), ('doi', '10.1109/ASE.2011.6100124'), ('pui', '364040704'), ('scopus', '2-s2.0-84855441280'))",882a239d-2a34-30f6-b7b3-6e0e6c8e9fc4
82,conf/kbse/HahnleBBR10,10.1145/1858996.1859022,A visual interactive debugger based on symbolic execution.,2010,ASE,conf/kbse,"('Reverse debugging', 'State visualisation', 'Symbolic execution', 'Test generation')","(('pui', '360091851'), ('scopus', '2-s2.0-78649761277'), ('isbn', '9781450301169'), ('doi', '10.1145/1858996.1859022'), ('sgr', '78649761277'))",1c9921ec-8b26-3414-a265-7309359b1d6c
83,conf/kbse/KimYS10,10.1145/1858996.1859042,JRF-E - using model checking to give advice on eliminating memory model-related bugs.,2010,ASE,conf/kbse,"('Counterexample', 'Data race', 'Memory model')","(('sgr', '78649781753'), ('isbn', '9781450301169'), ('doi', '10.1145/1858996.1859042'), ('pui', '360091868'), ('scopus', '2-s2.0-78649781753'))",71a04373-9eda-3f88-982e-997d499a2f55
84,conf/kbse/LawallL10,10.1145/1858996.1859014,An automated approach for finding variable-constant pairing bugs.,2010,ASE,conf/kbse,"('Anomaly detection', 'Clustering', 'Linux', 'Variable-constant pairing bugs')","(('sgr', '78649770076'), ('isbn', '9781450301169'), ('doi', '10.1145/1858996.1859014'), ('pui', '360091844'), ('scopus', '2-s2.0-78649770076'))",0e7551f8-2e54-303e-9e0f-bc603a97065e
85,conf/kbse/ShangAH10,10.1145/1858996.1859050,An experience report on scaling tools for mining software repositories using MapReduce.,2010,ASE,conf/kbse,"('Cloud computing', 'Mapreduce', 'Mining software repositories')","(('pui', '360091874'), ('scopus', '2-s2.0-78649774215'), ('isbn', '9781450301169'), ('doi', '10.1145/1858996.1859050'), ('sgr', '78649774215'))",6547e005-b22b-33cd-bb96-fa59e5c207b2
86,conf/kbse/SindhgattaNSVR10,10.1145/1858996.1859049,Timesheet assistant - mining and reporting developer effort.,2010,ASE,conf/kbse,"('Development activity', 'Estimation', 'Mining', 'Timesheet')","(('sgr', '78649788881'), ('isbn', '9781450301169'), ('doi', '10.1145/1858996.1859049'), ('pui', '360091873'), ('scopus', '2-s2.0-78649788881'))",ec737964-4163-37bd-ba16-66173076a67f
87,conf/kbse/VisserG10,10.1145/1858996.1859071,Impendulo - debugging the programmer.,2010,ASE,conf/kbse,"('Experimentation', 'Measurement', 'Verification')","(('isbn', '9781450301169'), ('sgr', '78649801909'), ('doi', '10.1145/1858996.1859071'), ('pui', '360091893'), ('scopus', '2-s2.0-78649801909'))",771770cf-931d-313f-8bb8-583bac10734a
88,conf/kbse/XingSLD10,10.1145/1858996.1859072,SpecDiff - debugging formal specifications.,2010,ASE,conf/kbse,"('Model checking', 'Model differencing', 'PAT')","(('pui', '360091894'), ('scopus', '2-s2.0-78649802366'), ('isbn', '9781450301169'), ('doi', '10.1145/1858996.1859072'), ('sgr', '78649802366'))",00cac789-1f54-3128-a084-87daf1ef5c53
89,conf/kbse/AbreuZG09,10.1109/ASE.2009.25,Spectrum-Based Multiple Fault Localization.,2009,ASE,conf/kbse,"('Program spectra', 'Software fault diagnosis', 'Statistical and reasoning approaches')","(('isbn', '9780769538914'), ('sgr', '77952171249'), ('doi', '10.1109/ASE.2009.25'), ('pui', '358794982'), ('scopus', '2-s2.0-77952171249'))",e37bfe8e-17ca-3f8b-bcf6-930a2f0be495
90,conf/kbse/AletiGMM09,10.1109/ASE.2009.59,Let the Ants Deploy Your Software - An ACO Based Deployment Optimisation Strategy.,2009,ASE,conf/kbse,"('Ant colony optimisation', 'Component deployment')","(('sgr', '77952230973'), ('isbn', '9780769538914'), ('doi', '10.1109/ASE.2009.59'), ('pui', '358795017'), ('scopus', '2-s2.0-77952230973'))",429927b4-d451-38a2-843e-19868ac84342
91,conf/kbse/AliADW09,10.1109/ASE.2009.89,Evaluating the Accuracy of Fault Localization Techniques.,2009,ASE,conf/kbse,"('Data mining', 'Fault localization', 'Mutation analysis')","(('isbn', '9780769538914'), ('sgr', '77952141815'), ('doi', '10.1109/ASE.2009.89'), ('pui', '358794981'), ('scopus', '2-s2.0-77952141815'))",70670449-115c-3a37-afbc-57a27c0f2c97
92,conf/kbse/JanssenAG09,10.1109/ASE.2009.27,Zoltar - A Toolset for Automatic Fault Localization.,2009,ASE,conf/kbse,(),"(('isbn', '9780769538914'), ('sgr', '77952164058'), ('doi', '10.1109/ASE.2009.27'), ('pui', '358795048'), ('scopus', '2-s2.0-77952164058'))",ed46d09a-688e-3eeb-9324-960d801e0618
93,conf/kbse/MalikGEK09,10.1109/ASE.2009.92,A Case for Automated Debugging Using Data Structure Repair.,2009,ASE,conf/kbse,(),"(('pui', '358795039'), ('scopus', '2-s2.0-77952191833'), ('isbn', '9780769538914'), ('doi', '10.1109/ASE.2009.92'), ('sgr', '77952191833'))",94dcc473-5c2e-3c70-8212-1e4646333fe2
94,conf/kbse/ShivajiWAK09,10.1109/ASE.2009.76,Reducing Features to Improve Bug Prediction.,2009,ASE,conf/kbse,"('Bug prediction', 'Feature selection', 'Machine learning', 'Reliability')","(('isbn', '9780769538914'), ('sgr', '77952173362'), ('doi', '10.1109/ASE.2009.76'), ('pui', '358795035'), ('scopus', '2-s2.0-77952173362'))",08aef9f9-cb7b-3f64-a7d8-24317dbc7d90
95,conf/kbse/WeiglhoferFW09,10.1109/ASE.2009.78,Using Spectrum-Based Fault Localization for Test Case Grouping.,2009,ASE,conf/kbse,"('Model-based testing', 'Spectrum-based fault localization', 'Test case grouping')","(('isbn', '9780769538914'), ('sgr', '77952183525'), ('doi', '10.1109/ASE.2009.78'), ('pui', '358795041'), ('scopus', '2-s2.0-77952183525'))",f65ac2cd-5c8b-3204-bbef-e4aa441c8f33
96,conf/kbse/WimmerKSKRS09,10.1109/ASE.2009.99,A Petri Net Based Debugging Environment for QVT Relations.,2009,ASE,conf/kbse,"('CPN', 'Debugging', 'Model transformations', 'QVT relations')","(('pui', '358794974'), ('scopus', '2-s2.0-77952227000'), ('isbn', '9780769538914'), ('doi', '10.1109/ASE.2009.99'), ('sgr', '77952227000'))",f35a8a49-8e41-34c3-a903-3f1b553d97cb
97,conf/kbse/HsuJO08,10.1109/ASE.2008.68,Rapid - Identifying Bug Signatures to Support Debugging Activities.,2008,ASE,conf/kbse,(),"(('pui', '352688609'), ('scopus', '2-s2.0-56249100105'), ('isbn', '9781424421886'), ('doi', '10.1109/ASE.2008.68'), ('sgr', '56249100105'))",b5605b0f-defb-3b99-ab0a-f9a09fdc82d6
98,conf/kbse/JaspanQA08,10.1109/ASE.2008.24,Error Reporting Logic.,2008,ASE,conf/kbse,(),"(('sgr', '56249148239'), ('isbn', '9781424421886'), ('doi', '10.1109/ASE.2008.24'), ('pui', '352688566'), ('scopus', '2-s2.0-56249148239'))",4f0380d5-0ec6-3a28-96f8-8f9a3e422536
99,conf/kbse/MayerS08,10.1109/ASE.2008.23,Evaluating Models for Model-Based Debugging.,2008,ASE,conf/kbse,(),"(('sgr', '56249107749'), ('isbn', '9781424421886'), ('doi', '10.1109/ASE.2008.23'), ('pui', '352688565'), ('scopus', '2-s2.0-56249107749'))",ee594b1d-a263-3586-849d-5772385f133e
100,conf/kbse/MesnageJ08,10.1109/ASEW.2008.4686306,Social thinking to design social software - A course experience report.,2008,ASE Workshops,conf/kbse,(),"(('sgr', '58049159878'), ('isbn', '9781424427765'), ('doi', '10.1109/ASEW.2008.4686306'), ('pui', '354005013'), ('scopus', '2-s2.0-58049159878'))",d1e63c21-cee8-375f-bbdd-1e0bda7c57f3
101,conf/kbse/Yom-TovTUH08,10.1109/ASE.2008.41,Automatic Debugging of Concurrent Programs through Active Sampling of Low Dimensional Random Projections.,2008,ASE,conf/kbse,(),"(('isbn', '9781424421886'), ('sgr', '56249137287'), ('doi', '10.1109/ASE.2008.41'), ('pui', '352688582'), ('scopus', '2-s2.0-56249137287'))",702e64a4-e6b0-34ea-b22b-4d5552174f5c
102,conf/kbse/DallmeierZ07,10.1145/1321631.1321702,Extraction of bug localization benchmarks from history.,2007,ASE,conf/kbse,"('benchmarking', 'defect localization')","(('sgr', '67650809815'), ('isbn', '9781595938824'), ('doi', '10.1145/1321631.1321702'), ('pui', '359072134'), ('scopus', '2-s2.0-67650809815'))",b2ff9a5c-2b2f-3476-8107-686397972669
103,conf/kbse/HooimeijerW07,10.1145/1321631.1321639,Modeling bug report quality.,2007,ASE,conf/kbse,"('bug report triage', 'information retrieval', 'issue tracking', 'statistical model')","(('sgr', '53349117770'), ('isbn', '9781595938824'), ('doi', '10.1145/1321631.1321639'), ('pui', '359072114'), ('scopus', '2-s2.0-53349117770'))",bad5f4b5-f689-316e-a9ef-db422eebba5f
104,conf/kbse/JiangS07,10.1145/1321631.1321660,Context-aware statistical debugging - from bug predictors to faulty control flow paths.,2007,ASE,conf/kbse,"('bug localization', 'control flow analysis', 'machine learning', 'statistical debugging')","(('pui', '359072097'), ('scopus', '2-s2.0-77949891686'), ('isbn', '9781595938824'), ('doi', '10.1145/1321631.1321660'), ('sgr', '77949891686'))",fe162092-ff95-3cf0-9359-9a7e82dc407b
105,conf/kbse/YilmazW07,10.1145/1321631.1321659,An automated model-based debugging approach.,2007,ASE,conf/kbse,"('automated debugging', 'fault localization', 'model-based problem determination')","(('pui', '359072096'), ('scopus', '2-s2.0-70450254079'), ('isbn', '9781595938824'), ('doi', '10.1145/1321631.1321659'), ('sgr', '70450254079'))",083e7261-71cc-3c1a-8f03-7fbafae94134
106,conf/kbse/KimZPW06,10.1109/ASE.2006.23,Automatic Identification of Bug-Introducing Changes.,2006,ASE,conf/kbse,(),"(('isbn', '0769525792'), ('sgr', '34547455693'), ('doi', '10.1109/ASE.2006.23'), ('pui', '47159336'), ('scopus', '2-s2.0-34547455693'))",637478bf-2ea0-3268-aa33-1b501fc8c88c
107,conf/kbse/FriasGSB05,10.1145/1101908.1101956,"A strategy for efficient verification of relational specifications, based on monotonicity analysis.",2005,ASE,conf/kbse,"('Alloy', 'Relational methods', 'Software specification', 'Software validation')","(('sgr', '33746073679'), ('doi', '10.1145/1101908.1101956'), ('pui', '358830223'), ('scopus', '2-s2.0-33746073679'))",19e21c06-c220-3773-9b9e-8fe5d20fedb8
108,conf/kbse/HaoPZZMS05,10.1145/1101908.1101953,A similarity-aware approach to testing based fault localization.,2005,ASE,conf/kbse,"('Debugging', 'Fault localization', 'Fuzzy set', 'Maintenance')","(('issn', '1361-6528'), ('sgr', '34247099315'), ('doi', '10.1145/1101908.1101953'), ('pui', '358830220'), ('scopus', '2-s2.0-34247099315'))",9eb3c255-77c0-3e01-a07c-8049d04085f6
109,conf/kbse/WangR05,10.1145/1101908.1101966,Automated path generation for software fault localization.,2005,ASE,conf/kbse,"('Automated debugging', 'Program comprehension')","(('sgr', '33745769635'), ('doi', '10.1145/1101908.1101966'), ('pui', '358830233'), ('scopus', '2-s2.0-33745769635'))",73a31cad-e4f2-3bee-92d7-44588b1d02e0
110,conf/kbse/MarceauCKR04,10.1109/ASE.2004.10033,Dataflow Language for Scriptable Debugging.,2004,ASE,conf/kbse,(),"(('isbn', '0769521312'), ('sgr', '15844370555'), ('doi', '10.1109/ASE.2004.1342739'), ('pui', '40423546'), ('scopus', '2-s2.0-15844370555'))",15c4a82b-1889-3d10-9e8a-d9f26bb081da
111,conf/kbse/PerssonY04,10.1109/ASE.2004.10036,Establishment of Automated Regression Testing at ABB - Industrial Experience Report on &apos;Avoiding the Pitfalls&apos;.,2004,ASE,conf/kbse,,,
112,conf/kbse/BunusF03,10.1109/ASE.2003.1240315,Semi-Automatic Fault Localization and Behavior Verification for Physical System Simulation Models.,2003,ASE,conf/kbse,(),"(('doi', '10.1109/ase.2003.1240315'),)",f2d23afb-1568-3b52-840e-c52fa0f01e97
113,conf/kbse/MayerS03,10.1109/ASE.2003.1240312,Extending Diagnosis to Debug Programs with Exceptions.,2003,ASE,conf/kbse,(),"(('doi', '10.1109/ase.2003.1240312'),)",8f33f203-3693-3c4f-a27b-f33b0071838f
114,conf/kbse/RenierisR03,10.1109/ASE.2003.1240292,Fault Localization With Nearest Neighbor Queries.,2003,ASE,conf/kbse,(),"(('doi', '10.1109/ase.2003.1240292'),)",f389cad5-ec01-3dbc-bddc-4b646388d55f
115,conf/kbse/SearleGA03,10.1109/ASE.2003.1240337,Automating Relative Debugging.,2003,ASE,conf/kbse,(),"(('doi', '10.1109/ase.2003.1240337'),)",94fdf141-e890-3f11-a669-f9fed9dd1f6b
116,conf/kbse/ShlyakhterSJST03,10.1109/ASE.2003.1240298,Debugging Overconstrained Declarative Models Using Unsatisfiable Cores.,2003,ASE,conf/kbse,(),"(('doi', '10.1109/ase.2003.1240298'),)",8cf4e2a9-a26b-35e1-982e-516fa8c50ab1
117,conf/kbse/AugustonJU02,10.1109/ASE.2002.1115015,A Framework for Automatic Debugging.,2002,ASE,conf/kbse,(),"(('pui', '611599924'), ('scopus', '2-s2.0-84982994816'), ('isbn', '0769517366'), ('doi', '10.1109/ASE.2002.1115015'), ('sgr', '84982994816'))",1ecac18e-1830-34a4-88e8-2fd2cf5369c7
118,conf/kbse/LedruR02,10.1109/ASE.2002.1115038,Report on the Workshop on the State of the Art in Automated Software Engineering.,2002,ASE,conf/kbse,(),"(('pui', '611599943'), ('scopus', '2-s2.0-84982952315'), ('isbn', '0769517366'), ('doi', '10.1109/ASE.2002.1115038'), ('sgr', '84982952315'))",875dd6a2-51f6-3af7-811f-3a77c080ed1f
119,conf/kbse/RoachB02,10.1109/ASE.2002.1114996,Experience Report on Automated Procedure Construction for Deductive Synthesis.,2002,ASE,conf/kbse,(),"(('sgr', '84982872266'), ('isbn', '0769517366'), ('doi', '10.1109/ASE.2002.1114996'), ('pui', '611599912'), ('scopus', '2-s2.0-84982872266'))",a1cc7142-3b2b-37bd-9629-9dbf8a162f42
120,conf/kbse/GoualardB99,10.1109/ASE.1999.802142,A Visualization Tool for Constraint Program Debugging.,1999,ASE,conf/kbse,(),"(('doi', '10.1109/ase.1999.802142'),)",04ca7d8e-4409-3fca-bce2-cd948e86f41c
