,doi,forum,forum id,paper id,title,year
1273,10.1109/ACCESS.2021.3093948,IEEE Access,journals/access,journals/access/LiuWLJLW21,Optimal Energy Storage Allocation Strategy by Coordinating Electric Vehicles Participating in Auxiliary Service Market.,2021
1274,10.1109/ACCESS.2021.3055517,IEEE Access,journals/access,journals/access/LiuWWJS21,Dynamic Pricing Strategy of Electric Vehicle Aggregators Based on DDPG Reinforcement Learning Algorithm.,2021
1275,10.1109/ACCESS.2021.3091725,IEEE Access,journals/access,journals/access/LiuWWLLX21,Strategy of Large-Scale Electric Vehicles Absorbing Renewable Energy Abandoned Electricity Based on Master-Slave Game.,2021
1276,10.1109/ACCESS.2020.3045151,IEEE Access,journals/access,journals/access/LiuXWHXZX21,Integrated Optimal Dispatching Strategy Considering Power Generation and Consumption Interaction.,2021
1277,10.1109/ACCESS.2021.3050705,IEEE Access,journals/access,journals/access/LiuXZ21,A Novel Real-Time Fast Fault-Tolerance Diagnosis and Fault Adjustment Strategy for m-Phase Interleaved Boost Converter.,2021
1278,10.1109/ACCESS.2021.3075777,IEEE Access,journals/access,journals/access/LiuZFZ21a,Multi-Objective Reactive Power Optimization Based on Improved Particle Swarm Optimization With ε-Greedy Strategy and Pareto Archive Algorithm.,2021
1279,10.1109/ACCESS.2021.3054532,IEEE Access,journals/access,journals/access/LiuZSZ21,Multi-Objective Optimization Strategy of Integrated Electric-Heat System Based on Energy Storage Situation Division.,2021
1280,10.1109/ACCESS.2021.3078742,IEEE Access,journals/access,journals/access/LiuZYZC21,Semantic Segmentation Network of Remote Sensing Images With Dynamic Loss Fusion Strategy.,2021
1281,10.1109/ACCESS.2020.3047699,IEEE Access,journals/access,journals/access/LuoLJJC21,Decomposition-Based Multiobjective Evolutionary Algorithm With Genetically Hybrid Differential Evolution Strategy.,2021
1282,10.1109/ACCESS.2021.3081924,IEEE Access,journals/access,journals/access/LuoWKRXSC21,Control Strategy for Electric Startup of P2.5-PHEV Based on Slope Memory and Driver&apos;s Startup Intention.,2021
1283,10.1109/ACCESS.2021.3052023,IEEE Access,journals/access,journals/access/LvLJ21,Heterogeneous CCN Cache Allocation Strategy With Collaboration Support.,2021
1284,10.1109/ACCESS.2021.3091713,IEEE Access,journals/access,journals/access/MaCT21,Basin Eco-Compensation Strategy Considering a Cost-Sharing Contract.,2021
1285,10.1109/ACCESS.2020.3048966,IEEE Access,journals/access,journals/access/MaHZHW21,Deep Deterministic Policy Gradient Based Energy Management Strategy for Hybrid Electric Tracked Vehicle With Online Updating Mechanism.,2021
1286,10.1109/ACCESS.2021.3093560,IEEE Access,journals/access,journals/access/MaZZ21,Effective Gravitation Path Routing Strategy on Scale-Free Networks.,2021
1287,10.1109/ACCESS.2021.3074786,IEEE Access,journals/access,journals/access/MaistoLBS21,Efficient Planar Near-Field Measurements for Radiation Pattern Evaluation by a Warping Strategy.,2021
1288,10.1109/ACCESS.2021.3055839,IEEE Access,journals/access,journals/access/MaoXZXCQ21,Synthetic Velocity Vectors Control Law Based on Projection-Value-Based Strategy for H6 Inverter.,2021
1289,10.1109/ACCESS.2021.3084835,IEEE Access,journals/access,journals/access/MaoYCZHMZW21,Unified Modeling and Hierarchical Control Strategy for Different Distributed Generators in Active Distribution Networks.,2021
1290,10.1109/ACCESS.2021.3087035,IEEE Access,journals/access,journals/access/MayorgaRLH21,A Simple Space Vector Modulation Method With DC-Link Voltage Balancing and Reduced Common-Mode Voltage Strategy for a Three-Level T-Type Quasi-Z Source Inverter.,2021
1291,10.1109/ACCESS.2021.3087728,IEEE Access,journals/access,journals/access/MehdipourpichaB21,Optimal Bidding Strategy for Physical Market Participants With Virtual Bidding Capability in Day-Ahead Electricity Markets.,2021
1292,10.1109/ACCESS.2021.3058146,IEEE Access,journals/access,journals/access/MengCSRZWS21,Energy Storage Auxiliary Frequency Modulation Control Strategy Considering ACE and SOC of Energy Storage.,2021
1293,10.1109/ACCESS.2021.3087638,IEEE Access,journals/access,journals/access/MengSZWZS21,A Sub-Synchronous Oscillation Suppression Strategy for Doubly Fed Wind Power Generation System.,2021
1294,10.1109/ACCESS.2021.3070661,IEEE Access,journals/access,journals/access/MuHXZL21,The Generation Mechanism and Elimination Strategy of Narrow- and Error-Pulse for Cascaded H-Bridge NL-PWM Modulation.,2021
1295,10.1109/ACCESS.2021.3055249,IEEE Access,journals/access,journals/access/NasiriPPB21,An Open-Water Efficiency Based Speed Change Strategy With Propeller Lifespan Enhancement in All-Electric Ships.,2021
1296,10.1109/ACCESS.2021.3095224,IEEE Access,journals/access,journals/access/NiWM21,Energy-Optimal Flight Strategy for Solar-Powered Aircraft Using Reinforcement Learning With Discrete Actions.,2021
1297,10.1109/ACCESS.2021.3069454,IEEE Access,journals/access,journals/access/NohKL21a,Online Short-Circuit Protection Strategy of an Electric Powerpack for Electric Oil Pump Applications.,2021
1298,10.1109/ACCESS.2021.3062143,IEEE Access,journals/access,journals/access/PanYZLWY21,Three-Phase Transformer Inrush Current Reduction Strategy Based on Prefluxing and Controlled Switching.,2021
1299,10.1109/ACCESS.2021.3069832,IEEE Access,journals/access,journals/access/ParedesRCB21,CPT-Based Multi-Objective Strategy for Power Quality Enhancement in Three-Phase Three-Wire Systems Under Distorted and Unbalanced Voltage Conditions.,2021
1300,10.1109/ACCESS.2020.3047230,IEEE Access,journals/access,journals/access/PengLLGYHZL21,Optimized Economic Operation Strategy for Distributed Energy Storage With Multi-Profit Mode.,2021
1301,10.1109/ACCESS.2021.3095149,IEEE Access,journals/access,journals/access/PrietoFP21,Maximizing Network Reliability to 0-Day Exploits Through a Heterogeneous Node Migration Strategy.,2021
1302,10.1109/ACCESS.2021.3061587,IEEE Access,journals/access,journals/access/PuLSLZWHP21,Concurrent Optimization of Mountain Railway Alignment and Station Locations With a Three-Dimensional Distance Transform Algorithm Incorporating a Perceptual Search Strategy.,2021
1303,10.1109/ACCESS.2020.3046626,IEEE Access,journals/access,journals/access/QuW21,Cooperative Control Strategy of Virtual Synchronous Generator Based on Optimal Damping Ratio.,2021
1304,10.1109/ACCESS.2021.3081676,IEEE Access,journals/access,journals/access/RahimiDKFGA21,Inertia Response Coordination Strategy of Wind Generators and Hybrid Energy Storage and Operation Cost-Based Multi-Objective Optimizing of Frequency Control Parameters.,2021
1305,10.1109/ACCESS.2021.3059916,IEEE Access,journals/access,journals/access/RasheedKA21,An Approach for Scaffolding Students Peer-Learning Self-Regulation Strategy in the Online Component of Blended Learning.,2021
1306,10.1109/ACCESS.2021.3074812,IEEE Access,journals/access,journals/access/RasheedUATMS21,ECM-MAC - An Efficient Collision Mitigation Strategy in Contention Based MAC Protocol.,2021
1307,10.1109/ACCESS.2021.3082522,IEEE Access,journals/access,journals/access/RenZQQH21,Consider the Risk Constraints of Hydro-Thermal Power Generation in Real-Time Strategy of Control.,2021
1308,10.1109/ACCESS.2021.3066283,IEEE Access,journals/access,journals/access/RochaC21,SiameseQAT - A Semantic Context-Based Duplicate Bug Report Detection Using Replicated Cluster Information.,2021
1309,10.1109/ACCESS.2021.3072910,IEEE Access,journals/access,journals/access/SainBSBA21,Self-Controlled PMSM Drive Employed in Light Electric Vehicle-Dynamic Strategy and Performance Optimization.,2021
1310,10.1109/ACCESS.2021.3074578,IEEE Access,journals/access,journals/access/SalamaSVH21,Adaptive Coordination Strategy Based on Fuzzy Control for Electric Vehicles and Superconducting Magnetic Energy Storage - Towards Reliably Operating Utility Grids.,2021
1311,10.1109/ACCESS.2021.3070659,IEEE Access,journals/access,journals/access/SardaANMGGV21,A Multi-Step Anomaly Detection Strategy Based on Robust Distances for the Steel Industry.,2021
1312,10.1109/ACCESS.2021.3058136,IEEE Access,journals/access,journals/access/SarwarSFTFBA21,A Hybrid Nearest Level Combined With PWM Control Strategy - Analysis and Implementation on Cascaded H-Bridge Multilevel Inverter and its Fault Tolerant Topology.,2021
1313,10.1109/ACCESS.2021.3074266,IEEE Access,journals/access,journals/access/SeyamHF21,Code Complexity and Version History for Enhancing Hybrid Bug Localization.,2021
1314,10.1109/ACCESS.2021.3077481,IEEE Access,journals/access,journals/access/ShaLYLH21,Research on Investment Scale Calculation and Accurate Management of Power Grid Projects Based on Three-Level Strategy.,2021
1315,10.1109/ACCESS.2021.3078195,IEEE Access,journals/access,journals/access/ShadaydehMSTKD21,Analyzing the Direction of Emotional Influence in Nonverbal Dyadic Communication - A Facial-Expression Study.,2021
1316,10.1109/ACCESS.2021.3070864,IEEE Access,journals/access,journals/access/ShenSFM21,Integrated Control Strategy for Electrolytic Aluminum Load Participation in Frequency Modulation.,2021
1317,10.1109/ACCESS.2021.3060924,IEEE Access,journals/access,journals/access/ShiSZZ21,Research on the Optimization of a Track Circuit Maintenance Strategy Based on the BB-MOPSO Algorithm.,2021
1318,10.1109/ACCESS.2021.3058603,IEEE Access,journals/access,journals/access/SongWYTCZXC21,Adaptive Secure Transmission Strategy for Industrial Wireless Edge-Enabled CPS.,2021
1319,10.1109/ACCESS.2021.3081359,IEEE Access,journals/access,journals/access/SoomroSJ21,Reduced Pin-Count Test Strategy for 3D Stacked ICs Using Simultaneous Bi-Directional Signaling Based Time Division Multiplexing.,2021
1320,10.1109/ACCESS.2021.3051232,IEEE Access,journals/access,journals/access/SunSXLZL21,Real-Time Demand Response Strategy of Temperature-Controlled Load for High Elastic Distribution Network.,2021
1321,10.1109/ACCESS.2021.3088292,IEEE Access,journals/access,journals/access/SunYYWW21,Autonomous Crack and Bughole Detection for Concrete Surface Image Based on Deep Learning.,2021
1322,10.1109/ACCESS.2021.3093170,IEEE Access,journals/access,journals/access/TahirKA21,LCBPA - An Enhanced Deep Neural Network-Oriented Bug Prioritization and Assignment Technique Using Content-Based Filtering.,2021
1323,10.1109/ACCESS.2021.3070436,IEEE Access,journals/access,journals/access/TaoWQ21,Research on Multi-Microgrids Scheduling Strategy Considering Dynamic Electricity Price Based on Blockchain.,2021
1324,10.1109/ACCESS.2021.3051071,IEEE Access,journals/access,journals/access/TaoZC21,An Adaptive Sampling Strategy Based on Region Growing for Near-Field-Based Imaging of Radiation Sources.,2021
1325,10.1109/ACCESS.2021.3067345,IEEE Access,journals/access,journals/access/TianSP0Y21,Matching Theory Based Physical Layer Secure Transmission Strategy for Cognitive Radio Networks.,2021
1326,10.1109/ACCESS.2021.3072314,IEEE Access,journals/access,journals/access/TohidiPH21,Detection and Recovery of Higher Tampered Images Using Novel Feature and Compression Strategy.,2021
1327,10.1109/ACCESS.2020.3048723,IEEE Access,journals/access,journals/access/UllahKSU21,Consensus-Based Delay-Tolerant Distributed Secondary Control Strategy for Droop Controlled AC Microgrids.,2021
1328,10.1109/ACCESS.2021.3093160,IEEE Access,journals/access,journals/access/VakilMHKS21,AVATAR - NN-Assisted Variation Aware Timing Analysis and Reporting for Hardware Trojan Detection.,2021
1329,10.1109/ACCESS.2021.3073950,IEEE Access,journals/access,journals/access/WangCCLX21,Low-Voltage Ride Through Strategy for MMC With Y₀/Y₀ Arrangement Transformer Under Single-Line-to-Ground Fault.,2021
1330,10.1109/ACCESS.2021.3051186,IEEE Access,journals/access,journals/access/WangFZS21,Research on Urban Load Rapid Recovery Strategy Based on Improved Weighted Power Flow Entropy.,2021
1331,10.1109/ACCESS.2021.3071755,IEEE Access,journals/access,journals/access/WangHLT21,Accurate Offset Angle Detection Strategy for Wireless Charging Coils Based on Electronic Compasses.,2021
1332,10.1109/ACCESS.2021.3052991,IEEE Access,journals/access,journals/access/WangLZHDL21,High-Frequency Resonance Analysis and Stabilization Control Strategy of MMC Based on Eigenvalue Method.,2021
1333,10.1109/ACCESS.2021.3072700,IEEE Access,journals/access,journals/access/WangSH21,Fault Tolerant Sensorless Control Strategy With Multi-States Switching Method for In-Wheel Electric Vehicle.,2021
1334,10.1109/ACCESS.2021.3071821,IEEE Access,journals/access,journals/access/WangWG21,Improved Seamless Switching Control Strategy for AC/DC Hybrid Microgrid.,2021
1335,10.1109/ACCESS.2021.3083810,IEEE Access,journals/access,journals/access/WangWLMW21,Control Strategy and Experimental Research of Cable-Driven Lower Limb Rehabilitation Robot.,2021
1336,10.1109/ACCESS.2021.3058264,IEEE Access,journals/access,journals/access/WangWW21,Combination Evaluation Method of Fuzzy C-Mean Clustering Validity Based on Hybrid Weighted Strategy.,2021
1337,10.1109/ACCESS.2021.3055401,IEEE Access,journals/access,journals/access/WangYCLZ21,Emergency Load Shedding Strategy for Microgrids Based on Dueling Deep Q-Learning.,2021
1338,10.1109/ACCESS.2021.3078052,IEEE Access,journals/access,journals/access/WangYZTSSJW21,Predicting Self-Reported Proactive Personality Classification With Weibo Text and Short Answer Text.,2021
1339,10.1109/ACCESS.2021.3050550,IEEE Access,journals/access,journals/access/WeiCQ21,Product Greenness and Pricing Strategy of Supply Chain Incorporating Asymmetric Heterogeneous Preferences.,2021
1340,10.1109/ACCESS.2020.3047114,IEEE Access,journals/access,journals/access/WuAW21,Adaptive and Exponential Synchronization of Uncertain Fractional-Order T-S Fuzzy Complex Networks With Coupling Time-Varying Delays via Pinning Control Strategy.,2021
1341,10.1109/ACCESS.2021.3069992,IEEE Access,journals/access,journals/access/WuCLW21,Efficient Edge Cache Collaboration Transmission Strategy of Opportunistic Social Network in Trusted Community.,2021
1342,10.1109/ACCESS.2020.3047906,IEEE Access,journals/access,journals/access/XiWQX21,A Pseudo-Analytical Mix Sampling Strategy for Reliability Assessment of Power Girds.,2021
1343,10.1109/ACCESS.2021.3072796,IEEE Access,journals/access,journals/access/XuJZ21,Path Planning for Unmanned Aerial Vehicle Using a Mix-Strategy-Based Gravitational Search Algorithm.,2021
1344,10.1109/ACCESS.2021.3067649,IEEE Access,journals/access,journals/access/XuW21a,Roll Stability and Path Tracking Control Strategy Considering Driver in the Loop.,2021
1345,10.1109/ACCESS.2020.3048343,IEEE Access,journals/access,journals/access/XueTPLZ21,An Improved Energy Management Strategy for 24t Heavy-Duty Hybrid Emergency Rescue Vehicle With Dual-Motor Torque Increasing.,2021
1346,10.1109/ACCESS.2021.3091149,IEEE Access,journals/access,journals/access/YangLL21a,First-Optimize-Then-Discretize Strategy for the Parabolic PDE Constrained Optimization Problem With Application to the Reheating Furnace.,2021
1347,10.1109/ACCESS.2020.3031903,IEEE Access,journals/access,journals/access/YangYLHL21,Energy Storage System Control Strategy for Restraining Overvoltage Caused by Switching Non-Load Power Transmission Lines.,2021
1348,10.1109/ACCESS.2021.3050466,IEEE Access,journals/access,journals/access/YangZLLS21,A Control Strategy for Suppressing Submodule Capacitor Voltage Fluctuation of MMC Based on Circulating Current Voltage Drop Balance.,2021
1349,10.1109/ACCESS.2021.3089486,IEEE Access,journals/access,journals/access/YeHH21,Link Resource Allocation Strategy Based on Age of Information and Sample Extrusion Awareness in Dynamic Channels.,2021
1350,10.1109/ACCESS.2021.3090437,IEEE Access,journals/access,journals/access/YeoL21,Selecting the Optimal Charging Strategy of Electric Vehicles Using Simulation Based on Users&apos; Behavior Pattern Data.,2021
1351,10.1109/ACCESS.2021.3075768,IEEE Access,journals/access,journals/access/YingLWZ21,The Flexible Smart Traction Power Supply System and Its Hierarchical Energy Management Strategy.,2021
1352,10.1109/ACCESS.2021.3053390,IEEE Access,journals/access,journals/access/YounesiSSSA21,Enhancing the Resilience of Operational Microgrids Through a Two-Stage Scheduling Strategy Considering the Impact of Uncertainties.,2021
1353,10.1109/ACCESS.2021.3081521,IEEE Access,journals/access,journals/access/YousufzaiWKBUA21,A Linear Parameter Varying Strategy Based Integral Sliding Mode Control Protocol Development and Its Implementation on Ball and Beam Balancer.,2021
1354,10.1109/ACCESS.2021.3071491,IEEE Access,journals/access,journals/access/YuWS21a,Optimal Scheduling Strategy of Cascade Hydropower Plants Under the Joint Market of Day-Ahead Energy and Frequency Regulation.,2021
