,doi,forum,forum id,paper id,title,year,mendeley keywords,publication ids,mendeley id
66,10.1109/ASE.2013.6693124,ASE,conf/kbse,conf/kbse/SouzaC13,Adding context to fault localization with integration coverage.,2013,"('Coverage-based debugging', 'Fault localization', 'Integration coverage')","(('sgr', '84893579966'), ('isbn', '9781479902156'), ('scopus', '2-s2.0-84893579966'), ('doi', '10.1109/ASE.2013.6693124'), ('pui', '372305703'))",00e1a355-da0e-3bcd-a198-79ef8ef46f8b
67,10.1145/2351676.2351686,ASE,conf/kbse,conf/kbse/BissyandeRLM12,Diagnosys - automatic generation of a debugging interface to the Linux kernel.,2012,"('Debugging', 'Device drivers', 'Diagnosys', 'Linux', 'Wrappers')","(('sgr', '84866954181'), ('isbn', '9781450312042'), ('scopus', '2-s2.0-84866954181'), ('doi', '10.1145/2351676.2351686'), ('pui', '365748876'))",4e76a1ed-8504-340a-84d4-1819b80f952e
68,10.1145/2351676.2351752,ASE,conf/kbse,conf/kbse/CamposRPA12,GZoltar - an eclipse plug-in for testing and debugging.,2012,"('Automatic debugging', 'Automatic testing', 'Eclipse plug-in', 'Gzoltar', 'Rzoltar')","(('pui', '365748930'), ('doi', '10.1145/2351676.2351752'), ('scopus', '2-s2.0-84866887355'), ('isbn', '9781450312042'), ('sgr', '84866887355'))",e49ad396-de33-306c-991a-39cc4585c6c3
69,10.1145/2351676.2351682,ASE,conf/kbse,conf/kbse/GongLJZ12,Diversity maximization speedup for fault localization.,2012,"('Fault localization', 'Test case prioritization')","(('pui', '365748873'), ('doi', '10.1145/2351676.2351682'), ('scopus', '2-s2.0-84866908869'), ('isbn', '9781450312042'), ('sgr', '84866908869'))",5448bd09-31f6-3bcb-b4a9-e71badc2d631
70,10.1145/2351676.2351683,ASE,conf/kbse,conf/kbse/GopinathZK12,Improving the effectiveness of spectra-based fault localization using specifications.,2012,"('Alloy', 'Automated debugging', 'Fault localization', 'KODKOD', 'Minimal unsat cores', 'Tarantula')","(('pui', '365748874'), ('doi', '10.1145/2351676.2351683'), ('isbn', '9781450312042'), ('sgr', '84866916142'), ('scopus', '2-s2.0-84866916142'))",9a5fb0d1-b9d0-303f-b393-5a6cddbeb2ee
71,10.1145/2351676.2351687,ASE,conf/kbse,conf/kbse/NguyenNNLS12,Duplicate bug report detection with a combination of information retrieval and topic modeling.,2012,"('Duplicate bug reports', 'Information retrieval', 'Topic model')","(('sgr', '84866943985'), ('isbn', '9781450312042'), ('scopus', '2-s2.0-84866943985'), ('doi', '10.1145/2351676.2351687'), ('pui', '365748877'))",185b6c48-2195-3af5-8dd1-640a0d35d832
72,10.1145/2351676.2351685,ASE,conf/kbse,conf/kbse/ThungLLJRD12,To what extent could we detect field defects? an empirical study of false negatives in static bug finding tools.,2012,"('False negatives', 'Field defects', 'Static bug-finding tools')","(('pui', '365748875'), ('doi', '10.1145/2351676.2351685'), ('scopus', '2-s2.0-84866932261'), ('isbn', '9781450312042'), ('sgr', '84866932261'))",ed77a6b7-947c-31de-a8a2-18389d29717b
73,10.1145/2351676.2351681,ASE,conf/kbse,conf/kbse/YuLCZ12,Practical isolation of failure-inducing changes for debugging regression faults.,2012,"('Automated debugging', 'Coverage analysis', 'Delta debugging', 'Field failure', 'Regression fault')","(('sgr', '84866887625'), ('isbn', '9781450312042'), ('scopus', '2-s2.0-84866887625'), ('doi', '10.1145/2351676.2351681'), ('pui', '365748872'))",34b4001c-0e97-3d9e-b051-5bd6e9701d43
74,10.1109/ASE.2011.6100150,ASE,conf/kbse,conf/kbse/Bandyopadhyay11,Improving spectrum-based fault localization using proximity-based weighting of test cases.,2011,"('fault localization', 'proximity of test cases', 'weighting test cases')","(('pui', '364040730'), ('doi', '10.1109/ASE.2011.6100150'), ('isbn', '9781457716393'), ('sgr', '84855454859'), ('scopus', '2-s2.0-84855454859'))",ae1320fc-1fb2-3064-8950-ad514da3c5d7
75,10.1109/ASE.2011.6100088,ASE,conf/kbse,conf/kbse/BandyopadhyayG11,Proximity based weighting of test cases to improve spectrum based fault localization.,2011,"('fault localization', 'proximity of test cases', 'weighting test cases')","(('pui', '364040668'), ('doi', '10.1109/ASE.2011.6100088'), ('isbn', '9781457716393'), ('sgr', '84855417957'), ('scopus', '2-s2.0-84855417957'))",6a38aa4d-d137-32cb-863d-3694ca00f3e8
76,10.1109/ASE.2011.6100153,ASE,conf/kbse,conf/kbse/Gonzalez-SanchezAGG11,Prioritizing tests for fault localization through ambiguity group reduction.,2011,(),"(('sgr', '84855439540'), ('isbn', '9781457716393'), ('scopus', '2-s2.0-84855439540'), ('doi', '10.1109/ASE.2011.6100153'), ('pui', '364040733'))",8f3c02cb-0ae1-3c06-9fac-5f37f3307598
77,10.1109/ASE.2011.6100107,ASE,conf/kbse,conf/kbse/GoreRK11,Statistical debugging with elastic predicates.,2011,"('automated debugging', 'fault localization')","(('sgr', '84855417965'), ('isbn', '9781457716393'), ('scopus', '2-s2.0-84855417965'), ('doi', '10.1109/ASE.2011.6100107'), ('pui', '364040687'))",f2335043-42f1-33ef-be60-563df0352d68
78,10.1109/ASE.2011.6100055,ASE,conf/kbse,conf/kbse/InsaS11,An optimal strategy for algorithmic debugging.,2011,"('Algorithmic Debugging', 'Divide and Query')","(('sgr', '84855431724'), ('isbn', '9781457716393'), ('scopus', '2-s2.0-84855431724'), ('doi', '10.1109/ASE.2011.6100055'), ('pui', '364040636'))",8af7c084-2121-3045-bc8b-02d8977ce494
79,10.1109/ASE.2011.6100062,ASE,conf/kbse,conf/kbse/NguyenNANN11,A topic-based approach for narrowing the search space of buggy files from a bug report.,2011,"('Defect Localization', 'Topic Modeling')","(('pui', '364040643'), ('doi', '10.1109/ASE.2011.6100062'), ('isbn', '9781457716393'), ('sgr', '84855424540'), ('scopus', '2-s2.0-84855424540'))",477f92a7-33f3-3ddd-8f11-a0f927f2e25e
80,10.1109/ASE.2011.6100061,ASE,conf/kbse,conf/kbse/SunLKJ11,Towards more accurate retrieval of duplicate bug reports.,2011,(),"(('pui', '364040642'), ('doi', '10.1109/ASE.2011.6100061'), ('scopus', '2-s2.0-84855424476'), ('isbn', '9781457716393'), ('sgr', '84855424476'))",766128e7-8af2-3695-8482-28adc34196d4
81,10.1109/ASE.2011.6100124,ASE,conf/kbse,conf/kbse/WangLJLL11,Search-based fault localization.,2011,(),"(('pui', '364040704'), ('doi', '10.1109/ASE.2011.6100124'), ('isbn', '9781457716393'), ('sgr', '84855441280'), ('scopus', '2-s2.0-84855441280'))",882a239d-2a34-30f6-b7b3-6e0e6c8e9fc4
82,10.1145/1858996.1859022,ASE,conf/kbse,conf/kbse/HahnleBBR10,A visual interactive debugger based on symbolic execution.,2010,"('Reverse debugging', 'State visualisation', 'Symbolic execution', 'Test generation')","(('sgr', '78649761277'), ('isbn', '9781450301169'), ('scopus', '2-s2.0-78649761277'), ('doi', '10.1145/1858996.1859022'), ('pui', '360091851'))",1c9921ec-8b26-3414-a265-7309359b1d6c
83,10.1145/1858996.1859042,ASE,conf/kbse,conf/kbse/KimYS10,JRF-E - using model checking to give advice on eliminating memory model-related bugs.,2010,"('Counterexample', 'Data race', 'Memory model')","(('pui', '360091868'), ('doi', '10.1145/1858996.1859042'), ('isbn', '9781450301169'), ('sgr', '78649781753'), ('scopus', '2-s2.0-78649781753'))",71a04373-9eda-3f88-982e-997d499a2f55
84,10.1145/1858996.1859014,ASE,conf/kbse,conf/kbse/LawallL10,An automated approach for finding variable-constant pairing bugs.,2010,"('Anomaly detection', 'Clustering', 'Linux', 'Variable-constant pairing bugs')","(('sgr', '78649770076'), ('isbn', '9781450301169'), ('scopus', '2-s2.0-78649770076'), ('doi', '10.1145/1858996.1859014'), ('pui', '360091844'))",0e7551f8-2e54-303e-9e0f-bc603a97065e
85,10.1145/1858996.1859050,ASE,conf/kbse,conf/kbse/ShangAH10,An experience report on scaling tools for mining software repositories using MapReduce.,2010,"('Cloud computing', 'Mapreduce', 'Mining software repositories')","(('pui', '360091874'), ('doi', '10.1145/1858996.1859050'), ('scopus', '2-s2.0-78649774215'), ('isbn', '9781450301169'), ('sgr', '78649774215'))",6547e005-b22b-33cd-bb96-fa59e5c207b2
86,10.1145/1858996.1859049,ASE,conf/kbse,conf/kbse/SindhgattaNSVR10,Timesheet assistant - mining and reporting developer effort.,2010,"('Development activity', 'Estimation', 'Mining', 'Timesheet')","(('sgr', '78649788881'), ('isbn', '9781450301169'), ('scopus', '2-s2.0-78649788881'), ('doi', '10.1145/1858996.1859049'), ('pui', '360091873'))",ec737964-4163-37bd-ba16-66173076a67f
87,10.1145/1858996.1859071,ASE,conf/kbse,conf/kbse/VisserG10,Impendulo - debugging the programmer.,2010,"('Experimentation', 'Measurement', 'Verification')","(('sgr', '78649801909'), ('isbn', '9781450301169'), ('scopus', '2-s2.0-78649801909'), ('doi', '10.1145/1858996.1859071'), ('pui', '360091893'))",771770cf-931d-313f-8bb8-583bac10734a
88,10.1145/1858996.1859072,ASE,conf/kbse,conf/kbse/XingSLD10,SpecDiff - debugging formal specifications.,2010,"('Model checking', 'Model differencing', 'PAT')","(('pui', '360091894'), ('doi', '10.1145/1858996.1859072'), ('scopus', '2-s2.0-78649802366'), ('isbn', '9781450301169'), ('sgr', '78649802366'))",00cac789-1f54-3128-a084-87daf1ef5c53
89,10.1109/ASE.2009.25,ASE,conf/kbse,conf/kbse/AbreuZG09,Spectrum-Based Multiple Fault Localization.,2009,"('Program spectra', 'Software fault diagnosis', 'Statistical and reasoning approaches')","(('sgr', '77952171249'), ('isbn', '9780769538914'), ('scopus', '2-s2.0-77952171249'), ('doi', '10.1109/ASE.2009.25'), ('pui', '358794982'))",e37bfe8e-17ca-3f8b-bcf6-930a2f0be495
90,10.1109/ASE.2009.59,ASE,conf/kbse,conf/kbse/AletiGMM09,Let the Ants Deploy Your Software - An ACO Based Deployment Optimisation Strategy.,2009,"('Ant colony optimisation', 'Component deployment')","(('pui', '358795017'), ('doi', '10.1109/ASE.2009.59'), ('scopus', '2-s2.0-77952230973'), ('isbn', '9780769538914'), ('sgr', '77952230973'))",429927b4-d451-38a2-843e-19868ac84342
91,10.1109/ASE.2009.89,ASE,conf/kbse,conf/kbse/AliADW09,Evaluating the Accuracy of Fault Localization Techniques.,2009,"('Data mining', 'Fault localization', 'Mutation analysis')","(('pui', '358794981'), ('doi', '10.1109/ASE.2009.89'), ('scopus', '2-s2.0-77952141815'), ('isbn', '9780769538914'), ('sgr', '77952141815'))",70670449-115c-3a37-afbc-57a27c0f2c97
92,10.1109/ASE.2009.27,ASE,conf/kbse,conf/kbse/JanssenAG09,Zoltar - A Toolset for Automatic Fault Localization.,2009,(),"(('pui', '358795048'), ('doi', '10.1109/ASE.2009.27'), ('isbn', '9780769538914'), ('sgr', '77952164058'), ('scopus', '2-s2.0-77952164058'))",ed46d09a-688e-3eeb-9324-960d801e0618
93,10.1109/ASE.2009.92,ASE,conf/kbse,conf/kbse/MalikGEK09,A Case for Automated Debugging Using Data Structure Repair.,2009,(),"(('pui', '358795039'), ('doi', '10.1109/ASE.2009.92'), ('scopus', '2-s2.0-77952191833'), ('isbn', '9780769538914'), ('sgr', '77952191833'))",94dcc473-5c2e-3c70-8212-1e4646333fe2
94,10.1109/ASE.2009.76,ASE,conf/kbse,conf/kbse/ShivajiWAK09,Reducing Features to Improve Bug Prediction.,2009,"('Bug prediction', 'Feature selection', 'Machine learning', 'Reliability')","(('pui', '358795035'), ('doi', '10.1109/ASE.2009.76'), ('scopus', '2-s2.0-77952173362'), ('isbn', '9780769538914'), ('sgr', '77952173362'))",08aef9f9-cb7b-3f64-a7d8-24317dbc7d90
95,10.1109/ASE.2009.78,ASE,conf/kbse,conf/kbse/WeiglhoferFW09,Using Spectrum-Based Fault Localization for Test Case Grouping.,2009,"('Model-based testing', 'Spectrum-based fault localization', 'Test case grouping')","(('pui', '358795041'), ('doi', '10.1109/ASE.2009.78'), ('isbn', '9780769538914'), ('sgr', '77952183525'), ('scopus', '2-s2.0-77952183525'))",f65ac2cd-5c8b-3204-bbef-e4aa441c8f33
96,10.1109/ASE.2009.99,ASE,conf/kbse,conf/kbse/WimmerKSKRS09,A Petri Net Based Debugging Environment for QVT Relations.,2009,"('CPN', 'Debugging', 'Model transformations', 'QVT relations')","(('sgr', '77952227000'), ('isbn', '9780769538914'), ('scopus', '2-s2.0-77952227000'), ('doi', '10.1109/ASE.2009.99'), ('pui', '358794974'))",f35a8a49-8e41-34c3-a903-3f1b553d97cb
97,10.1109/ASE.2008.68,ASE,conf/kbse,conf/kbse/HsuJO08,Rapid - Identifying Bug Signatures to Support Debugging Activities.,2008,(),"(('pui', '352688609'), ('doi', '10.1109/ASE.2008.68'), ('isbn', '9781424421886'), ('sgr', '56249100105'), ('scopus', '2-s2.0-56249100105'))",b5605b0f-defb-3b99-ab0a-f9a09fdc82d6
98,10.1109/ASE.2008.24,ASE,conf/kbse,conf/kbse/JaspanQA08,Error Reporting Logic.,2008,(),"(('pui', '352688566'), ('doi', '10.1109/ASE.2008.24'), ('isbn', '9781424421886'), ('sgr', '56249148239'), ('scopus', '2-s2.0-56249148239'))",4f0380d5-0ec6-3a28-96f8-8f9a3e422536
99,10.1109/ASE.2008.23,ASE,conf/kbse,conf/kbse/MayerS08,Evaluating Models for Model-Based Debugging.,2008,(),"(('pui', '352688565'), ('doi', '10.1109/ASE.2008.23'), ('isbn', '9781424421886'), ('sgr', '56249107749'), ('scopus', '2-s2.0-56249107749'))",ee594b1d-a263-3586-849d-5772385f133e
100,10.1109/ASEW.2008.4686306,ASE Workshops,conf/kbse,conf/kbse/MesnageJ08,Social thinking to design social software - A course experience report.,2008,(),"(('pui', '354005013'), ('doi', '10.1109/ASEW.2008.4686306'), ('scopus', '2-s2.0-58049159878'), ('isbn', '9781424427765'), ('sgr', '58049159878'))",d1e63c21-cee8-375f-bbdd-1e0bda7c57f3
101,10.1109/ASE.2008.41,ASE,conf/kbse,conf/kbse/Yom-TovTUH08,Automatic Debugging of Concurrent Programs through Active Sampling of Low Dimensional Random Projections.,2008,(),"(('sgr', '56249137287'), ('isbn', '9781424421886'), ('scopus', '2-s2.0-56249137287'), ('doi', '10.1109/ASE.2008.41'), ('pui', '352688582'))",702e64a4-e6b0-34ea-b22b-4d5552174f5c
102,10.1145/1321631.1321702,ASE,conf/kbse,conf/kbse/DallmeierZ07,Extraction of bug localization benchmarks from history.,2007,"('benchmarking', 'defect localization')","(('pui', '359072134'), ('doi', '10.1145/1321631.1321702'), ('isbn', '9781595938824'), ('sgr', '67650809815'), ('scopus', '2-s2.0-67650809815'))",b2ff9a5c-2b2f-3476-8107-686397972669
103,10.1145/1321631.1321639,ASE,conf/kbse,conf/kbse/HooimeijerW07,Modeling bug report quality.,2007,"('bug report triage', 'information retrieval', 'issue tracking', 'statistical model')","(('pui', '359072114'), ('doi', '10.1145/1321631.1321639'), ('scopus', '2-s2.0-53349117770'), ('isbn', '9781595938824'), ('sgr', '53349117770'))",bad5f4b5-f689-316e-a9ef-db422eebba5f
104,10.1145/1321631.1321660,ASE,conf/kbse,conf/kbse/JiangS07,Context-aware statistical debugging - from bug predictors to faulty control flow paths.,2007,"('bug localization', 'control flow analysis', 'machine learning', 'statistical debugging')","(('sgr', '77949891686'), ('isbn', '9781595938824'), ('scopus', '2-s2.0-77949891686'), ('doi', '10.1145/1321631.1321660'), ('pui', '359072097'))",fe162092-ff95-3cf0-9359-9a7e82dc407b
105,10.1145/1321631.1321659,ASE,conf/kbse,conf/kbse/YilmazW07,An automated model-based debugging approach.,2007,"('automated debugging', 'fault localization', 'model-based problem determination')","(('pui', '359072096'), ('doi', '10.1145/1321631.1321659'), ('isbn', '9781595938824'), ('sgr', '70450254079'), ('scopus', '2-s2.0-70450254079'))",083e7261-71cc-3c1a-8f03-7fbafae94134
106,10.1109/ASE.2006.23,ASE,conf/kbse,conf/kbse/KimZPW06,Automatic Identification of Bug-Introducing Changes.,2006,(),"(('pui', '47159336'), ('doi', '10.1109/ASE.2006.23'), ('isbn', '0769525792'), ('sgr', '34547455693'), ('scopus', '2-s2.0-34547455693'))",637478bf-2ea0-3268-aa33-1b501fc8c88c
107,10.1145/1101908.1101956,ASE,conf/kbse,conf/kbse/FriasGSB05,"A strategy for efficient verification of relational specifications, based on monotonicity analysis.",2005,"('Alloy', 'Relational methods', 'Software specification', 'Software validation')","(('sgr', '33746073679'), ('scopus', '2-s2.0-33746073679'), ('doi', '10.1145/1101908.1101956'), ('pui', '358830223'))",19e21c06-c220-3773-9b9e-8fe5d20fedb8
108,10.1145/1101908.1101953,ASE,conf/kbse,conf/kbse/HaoPZZMS05,A similarity-aware approach to testing based fault localization.,2005,"('Debugging', 'Fault localization', 'Fuzzy set', 'Maintenance')","(('issn', '1361-6528'), ('pui', '358830220'), ('doi', '10.1145/1101908.1101953'), ('sgr', '34247099315'), ('scopus', '2-s2.0-34247099315'))",9eb3c255-77c0-3e01-a07c-8049d04085f6
109,10.1145/1101908.1101966,ASE,conf/kbse,conf/kbse/WangR05,Automated path generation for software fault localization.,2005,"('Automated debugging', 'Program comprehension')","(('pui', '358830233'), ('doi', '10.1145/1101908.1101966'), ('sgr', '33745769635'), ('scopus', '2-s2.0-33745769635'))",73a31cad-e4f2-3bee-92d7-44588b1d02e0
110,10.1109/ASE.2004.10033,ASE,conf/kbse,conf/kbse/MarceauCKR04,Dataflow Language for Scriptable Debugging.,2004,(),"(('pui', '40423546'), ('doi', '10.1109/ASE.2004.1342739'), ('isbn', '0769521312'), ('sgr', '15844370555'), ('scopus', '2-s2.0-15844370555'))",15c4a82b-1889-3d10-9e8a-d9f26bb081da
111,10.1109/ASE.2004.10036,ASE,conf/kbse,conf/kbse/PerssonY04,Establishment of Automated Regression Testing at ABB - Industrial Experience Report on &apos;Avoiding the Pitfalls&apos;.,2004,,,
112,10.1109/ASE.2003.1240315,ASE,conf/kbse,conf/kbse/BunusF03,Semi-Automatic Fault Localization and Behavior Verification for Physical System Simulation Models.,2003,(),"(('doi', '10.1109/ase.2003.1240315'),)",f2d23afb-1568-3b52-840e-c52fa0f01e97
113,10.1109/ASE.2003.1240312,ASE,conf/kbse,conf/kbse/MayerS03,Extending Diagnosis to Debug Programs with Exceptions.,2003,(),"(('doi', '10.1109/ase.2003.1240312'),)",8f33f203-3693-3c4f-a27b-f33b0071838f
114,10.1109/ASE.2003.1240292,ASE,conf/kbse,conf/kbse/RenierisR03,Fault Localization With Nearest Neighbor Queries.,2003,(),"(('doi', '10.1109/ase.2003.1240292'),)",f389cad5-ec01-3dbc-bddc-4b646388d55f
115,10.1109/ASE.2003.1240337,ASE,conf/kbse,conf/kbse/SearleGA03,Automating Relative Debugging.,2003,(),"(('doi', '10.1109/ase.2003.1240337'),)",94fdf141-e890-3f11-a669-f9fed9dd1f6b
116,10.1109/ASE.2003.1240298,ASE,conf/kbse,conf/kbse/ShlyakhterSJST03,Debugging Overconstrained Declarative Models Using Unsatisfiable Cores.,2003,(),"(('doi', '10.1109/ase.2003.1240298'),)",8cf4e2a9-a26b-35e1-982e-516fa8c50ab1
117,10.1109/ASE.2002.1115015,ASE,conf/kbse,conf/kbse/AugustonJU02,A Framework for Automatic Debugging.,2002,(),"(('sgr', '84982994816'), ('isbn', '0769517366'), ('scopus', '2-s2.0-84982994816'), ('doi', '10.1109/ASE.2002.1115015'), ('pui', '611599924'))",1ecac18e-1830-34a4-88e8-2fd2cf5369c7
118,10.1109/ASE.2002.1115038,ASE,conf/kbse,conf/kbse/LedruR02,Report on the Workshop on the State of the Art in Automated Software Engineering.,2002,(),"(('pui', '611599943'), ('doi', '10.1109/ASE.2002.1115038'), ('isbn', '0769517366'), ('sgr', '84982952315'), ('scopus', '2-s2.0-84982952315'))",875dd6a2-51f6-3af7-811f-3a77c080ed1f
119,10.1109/ASE.2002.1114996,ASE,conf/kbse,conf/kbse/RoachB02,Experience Report on Automated Procedure Construction for Deductive Synthesis.,2002,(),"(('sgr', '84982872266'), ('isbn', '0769517366'), ('scopus', '2-s2.0-84982872266'), ('doi', '10.1109/ASE.2002.1114996'), ('pui', '611599912'))",a1cc7142-3b2b-37bd-9629-9dbf8a162f42
120,10.1109/ASE.1999.802142,ASE,conf/kbse,conf/kbse/GoualardB99,A Visualization Tool for Constraint Program Debugging.,1999,(),"(('doi', '10.1109/ase.1999.802142'),)",04ca7d8e-4409-3fca-bce2-cd948e86f41c
